Date,Company,Headline,Link,Summary
"March 9, 2026",MediaTek,,google_news,OPPO and MediaTek Showcase On-Device AI Innovations at MW - Fintechgate,https://news.google.com/rss/articles/CBMioAFBVV95cUxORXpKSThZd194TXV2c2xTaFJIYmhqcFZsWHJob050WnA4czBBZGpHcnRacVRaMW9kdThkTGR5NjhrNkFMYlljbThwcFhOelk2c3dCcE1NU3VOVXlsVmVVRkNBYjhxQmxxWmRQZWtPTFpYNDlzQXlMWV95M0c4RDQ2VFJoZUhIMXE3QUFNano3eFBjUW9JZDVmc2hBcjFwSkdS?oc=5,"OPPO and MediaTek have showcased their latest on-device AI innovations at Mobile World Congress (MWC), highlighting advancements in AI-powered features integrated into their devices. The event emphasizes their focus on enhancing user experiences through cutting-edge AI technology, though specific details about product launches or implications are not provided in the article."
"March 9, 2026",Anthropic,,press_release,Claude helped NASA’s Perseverance rover travel four hundred meters on Mars,https://www.anthropic.com/news/claude-on-mars,"The article reports that Claude assisted NASA’s Perseverance rover in traveling four hundred meters on Mars. However, the article content is not available, and the page returns a ""Not Found"" message."
"March 9, 2026",Anthropic,,google_news,"In graphic detail: How Anthropic’s Pentagon refusal is paying off in downloads, brand trust and enterprise deals - Digiday",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQdmt6Y3FuVDFpcXlTM3ZYNFNIalNKeUk3SFNwVGVhM3RxcFhKWVZqc1BQZDFXRXJ6Qm4xMkJFc0lhRkhkeUpYTW1tRzBYTGo1RUo5QUxBTTdUbnRYc1JJYlhxTWxiS0VhaU42SnM3emFjSFkxbHJKa2NHWmNsVTNjaXBiSmNCUGZiVlgtZEhHSXR3VUFrUndZSl9UM2F2SHhSTUI4X3d0U1RHS0VQYndjNXpqLWRGblBLbC04TmxkSWxoamVQZG9SOURTVmlIeEdXLTlDeW9iaw?oc=5,"The article discusses how Anthropic's decision to refuse Pentagon contracts has positively impacted its brand trust, leading to increased downloads and enterprise deals. This strategic stance appears to be paying off by enhancing the company's reputation and market opportunities, though no specific IPO details are mentioned."
"March 9, 2026",Marvell,,google_news,"Marvell shoots up as Q4 results, guidance top estimates - MSN",https://news.google.com/rss/articles/CBMi7gFBVV95cUxPQXB6VXM0QkwzVFdkVzlodGVYbzBzLXpzRDllUmFuNnNXbTB6UC1TUUtzYkFwaEVVRVBIUV9VMjdIY0ZwODZtTkpFVzdBNGMzcVlnNVJRd2tENlJiNVE3NHVWenBYODFMUTJWbFBlNEFqRjYyeXQxOXo5ME9IcUhBQlg2a1hJdnM5SUZSNy00QU1qQ0tXdzJ6ZEdBTnozYU9BTWRNNTBSOE1XSDQ5S1JOd2FjeDZNYXRIMGZzbmlTRmVpSkNlS3FGajQ2eEM0dVIybUhRS3BWLTFqS3hzRHpyTjctLXhBZ1NleTlocGxn?oc=5,"Marvell Technology's stock surged following its strong Q4 financial results and guidance that exceeded analyst estimates. The company's positive outlook and robust performance have driven investor confidence, leading to a significant increase in its share price."
"March 9, 2026",Marvell,,google_news,Wall Street’s Worry About Marvell Losing Customers Was Overblown - 24/7 Wall St.,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQTUcxUExQZjFnVnJ0M1pYX3BvNHk1ZTV1MDdYdWdwNXFSei1lX3djZUU3bE5vV05vZ2dDdGZYY2ZXMGFFUERxT2FUWEZFQWxmOFhjaFlTMWZVTEJTbTdfTWRGZTNFUjlMUVJKRk5xVndJd3Bodlc4VFJ1eTVBYklyVVVENHZXb0J5VFVjRGItOFN3bW1LR3ZXMEFIOWtvb3hGZXNyV21QQ0RyWEU?oc=5,"The article reports that Wall Street's concerns about Marvell losing customers were exaggerated, suggesting that the company's outlook remains stable despite earlier worries. It emphasizes that recent investor fears may have been overblown, and there is no mention of an IPO or related fundraising details in the article."
"March 9, 2026",Marvell,,google_news,Marvell CEO: “Demand for Our Products Continuing to Accelerate” as Data Center Revenue Hits $1.5B - AOL.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxQdXJlVnNpUHlVZ3ZGNW9WTWdmZ2YyY09GSUZaczNHVVdOZWg1amlNVEMtdE51aDVrLS1ZMVVJZ1NURVE2cUt6UV8zd1FEVHdUN0duV3dFQ3NUNDltd3R4TGxYWWFNRWpHQ0NxNEJpdm03RjNING1QTndrYU9BS0tXQlVMb2JOMDdMSnc?oc=5,"Marvell Technologies' CEO announced that demand for their products continues to accelerate, with data center revenue reaching $1.5 billion. The company is experiencing strong growth driven by increased data center investments, indicating a positive outlook for its business performance."
"March 9, 2026",Cambricon,688256,google_news,"[News] China GPU Race Intensifies: Cambricon Turns Profitable in 2025; Moore Threads, MetaX Narrow Losses - TrendForce",https://news.google.com/rss/articles/CBMi3AFBVV95cUxQczljcjJtUjluQk5fSEpVRWZLWElDSEdXYnpVVV9kUTJzLWUzNDNXR3Izd3cwVThQQ2l3cXl2TVdDMU5zWk9HbjNkYXE0b2xDb3pzSnhieG1Jbjk1UV9Xcy1NbzYzS1g5MG9wYURzMU50RHIyUXRtc0tlbjlnckJLUy1mTWRQTURBcWMzcmVLb3FtZ3RlTEs3NFJ2eVFuSEtTVU5WNkNNTFRVTk1vTXBJMzdFZzBMY2dMQ0RGTEtIbU5IMGxqdWR4WXJOQUxsMnc5YXB6a0VjZmJGRkRI?oc=5,"China's GPU industry is experiencing intensified competition, with Cambricon projected to become profitable by 2025, while Moore Threads and MetaX are narrowing their losses, according to TrendForce. The article highlights the rapid development and strategic advancements of Chinese GPU companies amidst global industry shifts."
"March 9, 2026",Moore Threads,688795,google_news,"[News] China GPU Race Intensifies: Cambricon Turns Profitable in 2025; Moore Threads, MetaX Narrow Losses - TrendForce",https://news.google.com/rss/articles/CBMi3AFBVV95cUxQczljcjJtUjluQk5fSEpVRWZLWElDSEdXYnpVVV9kUTJzLWUzNDNXR3Izd3cwVThQQ2l3cXl2TVdDMU5zWk9HbjNkYXE0b2xDb3pzSnhieG1Jbjk1UV9Xcy1NbzYzS1g5MG9wYURzMU50RHIyUXRtc0tlbjlnckJLUy1mTWRQTURBcWMzcmVLb3FtZ3RlTEs3NFJ2eVFuSEtTVU5WNkNNTFRVTk1vTXBJMzdFZzBMY2dMQ0RGTEtIbU5IMGxqdWR4WXJOQUxsMnc5YXB6a0VjZmJGRkRI?oc=5,"China's GPU industry is experiencing increased competition, with Cambricon expected to become profitable by 2025, while Moore Threads and MetaX are narrowing their losses, according to TrendForce. The article highlights the rapid advancements and strategic developments within China's domestic GPU market, emphasizing its growing competitiveness."
"March 10, 2026",Alibaba,09988,futu,花旗：維持阿里巴巴-W(09988)「買入」評級 目標價195港元,https://news.futunn.com/hk/post/69831628/citi-maintains-buy-rating-for-alibaba-w-09988-with-a,"Citigroup maintains a ""Buy"" rating for Alibaba-W (09988) with a target price of HKD 195, expecting the company's upcoming Q3 FY2026 earnings report to align with previous forecasts, including a 2.7% YoY growth in customer management revenue and 35% growth in cloud revenue. The report highlights key focus areas such as capital expenditure plans, cloud growth sustainability, and the impact of recent AI developments and geopolitical factors on future performance. No IPO-related information is provided in the article."
"March 10, 2026",Alibaba,09988,futu,阿里雲上海超大規模算力中心將加速投產,https://news.futunn.com/hk/post/69831521/the-large-scale-computing-power-center-of-alibaba-cloud-in,阿里雲宣布將加速投產位於上海的超大規模算力中心，該項目在2021年落地金山區，投資額達400億元人民幣，並將基於自主研發的平頭哥「真武」AI晶片構建全棧自主算力底座，以提升其雲端計算能力。
"March 10, 2026",Alibaba,09988,futu,上海市金山區政府與阿里雲簽署戰略合作協議,https://news.futunn.com/hk/post/69806281,"On March 9, 2023, the Shanghai Jinshan District Government and Alibaba Cloud signed a strategic cooperation agreement to accelerate the construction of a large-scale intelligent computing center based on the ""Zhenwu"" chip, which will become one of the largest AI hubs in East China to support Shanghai's AI development. The article does not mention any IPO or fundraising details."
"March 10, 2026",Alibaba,09988,google_news,Alibaba’s New AI Task Force Targets Qwen Progress And Undervalued Shares - Yahoo Finance,https://news.google.com/rss/articles/CBMigAFBVV95cUxQRzRXYlFrLWFwYjVJNWtQNVotSUlsOW9KdWw4V0Fxb0Vvd2xjekJkMjAwaFVnMlBvN1dCS29PYjZreTFQSjI5YkRPR0VLUEVXUE1uVHd5VlljMkpGS1cwOXJhTU85VnJZOXE3d1I3eFZaUU44VWVYVXdVdTV1TWJTcA?oc=5,Alibaba has established a new AI task force focused on advancing its Qwen AI model and addressing undervaluation of its shares. The move aims to boost innovation and investor confidence amid ongoing competition in the AI sector.
"March 10, 2026",Tencent,00700,futu,騰訊火速上線5只「龍蝦」，WorkBuddy或成中國AI智能體發展轉折點（附港股概念股）,https://news.futunn.com/hk/post/69828571/tencent-swiftly-launched-five-lobster-products-workbuddy-may-become-a,"Tencent has launched five AI ""lobster"" products, with WorkBuddy being the latest, supporting WeChat direct conversations and widely used internally among over 2,000 employees for tasks like data analysis and content creation. The release of WorkBuddy marks a potential turning point in China's AI development, emphasizing ease of use, safety, and integration into daily office scenarios. The article does not specify any IPO size or fundraising details."
"March 10, 2026",Tencent,00700,futu,創紀錄！北水爆買港股372億港元，加倉中海油、騰訊、小米、中芯國際,https://news.futunn.com/hk/post/69804537/record-breaking-northbound-funds-aggressively-purchased-hk-stocks-worth-hkd,"On March 9, Southbound funds set a record by net purchasing HKD 37.213 billion of Hong Kong stocks, with significant investments in Tencent, Xiaomi, China Marine Oil, and SMIC International. The largest net buys included the Hang Seng China Enterprises Index ETF and the China Ocean Oil, while Tencent's holdings increased for the seventh consecutive day."
"March 10, 2026",Tencent,00700,google_news,Maxon and Tencent Cloud Partner to Integrate HY 3D into Cinema 4D - Nemetschek,https://news.google.com/rss/articles/CBMidEFVX3lxTFB6WHV0cmZsRk5kb3hzX0IzU05PN1FlclVkTWVDVFl1UktTUU9QcVZMUEFQLUpVazc1eE5RSkpfYTdqMlQ2eHk4NlVjYWVaNnYtUVk3UUNGeXRaRlRVYUhzN1Nmc3gzUVJFdk1mSjZpdWpTZDhJ?oc=5,"Maxon and Tencent Cloud have partnered to integrate HY 3D into Cinema 4D, enhancing 3D content creation capabilities. This collaboration aims to streamline workflows and expand the accessibility of advanced 3D tools for users."
"March 10, 2026",Tencent,00700,google_news,Tencent Hollywood Deal And AI Gaming Moves Frame Valuation Opportunity - Yahoo Finance,https://news.google.com/rss/articles/CBMihAFBVV95cUxPclB5X2N6NFFGM3Q2SlY5Q2c2UHctMDJNUGV2RGsxTnViUjdIcEs3X1R1U2NZY19wc20zVXg3dkFFQ2llWU4xakR6bmVranRENmJSWGx1VTRhdmx2MWstUFB6RHhCODA4ZnZndmxna1k5ZF9adEtGaENCTDdYTnBQb3ZwWmM?oc=5,"The article discusses Tencent's strategic partnership with Hollywood and its advancements in AI gaming, highlighting significant valuation opportunities in the entertainment and gaming sectors. It emphasizes how these developments could influence market perceptions and valuation metrics for related companies. No specific IPO details are provided in the article."
"March 10, 2026",Tencent,00700,google_news,Tencent launches OpenClaw-like workplace AI agent WorkBuddy - TechNode,https://news.google.com/rss/articles/CBMilwFBVV95cUxNZ0h0ZXhmMGJBX2lIMjBmNU13M0tGYVhlV3dYTTJlYVVKcm1PQlo0N0NmYVU3dXo4dWQ1aUNZZDRvNFRQMTRVWUVRRWZWSFhJTURXa0tPdXJUS09yakk0VG9NRnBDZE1IYWxzQWhsenVaVkFGNVNNdmg5a0VuTW1FMmFaZkU3YkZhU1BQNzA3UFFvc2w3SEdJ?oc=5,"Tencent has launched WorkBuddy, an AI workplace assistant similar to OpenClaw, aimed at enhancing productivity through AI-driven support. The article does not mention any IPO-related details or funding information."
"March 10, 2026",Tencent,00700,google_news,Tencent has reportedly begun internal testing of QClaw - Investing.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxNY29RNTh5U0o5SUhncjZqLTlJY05zZFZTOE1kZWxlR19XbW90V2Vtd2lJMVZzZHV1b2Jod21yd1BYaGxmdzZrS040ZUFVVThTaG9IbUNVSUFieUgxcEFPSEFGV1B5bllSc0N0cEpidWo1Q0ZQZTVEYm43NE9EOUZqNEhQUHZxU2NQS2JSV2pDak80MjBDUnZyZDBRVG45c19oem85bklnNTFhNnlCbzRNNg?oc=5,"Tencent has reportedly begun internal testing of its new AI model, QClaw, which is expected to enhance its AI capabilities. The article does not mention any IPO-related details or fundraising information."
"March 10, 2026",Baidu,09888,futu,百度2025業績：傳統業務收縮陣痛中，AI新引擎驅動新生未來,https://news.futunn.com/hk/post/69824688,百度2025年业绩显示，尽管传统业务正经历收缩的痛苦，但公司正通过AI新引擎推动未来发展，寻求新增长点。文章强调AI技术在公司战略中的核心地位，但未提及具体的IPO相关信息。
"March 10, 2026",Baidu,09888,futu,百度近期股價疲軟，此前一年回報率強勁，對其估值進行評估,https://news.futunn.com/hk/post/69809973/assessing-baidu-s-valuation-as-recent-share-price-weakness-follows,"The article discusses Baidu's recent share price decline following a strong one-year return, prompting an evaluation of its current valuation. However, the article does not provide specific details on the company's IPO size or proceeds, focusing instead on its stock performance and valuation assessment."
"March 10, 2026",Baidu,09888,google_news,Baidu: Moat Downgraded to None from Wide; AI Segment Growth to Offset Search Decline In Long Run - Morningstar,https://news.google.com/rss/articles/CBMitgFBVV95cUxNWWVkWnRPTTY4VXdKZkhndHBIZ3JfR0t3czZ5cUt0OUZNd3pZaDZMSnhjMkxIakR5WUtadC1Pb3JubFZlNGZjRFdaT0ZpdUd2S1g2SlNsRjRFRnlneUg1UnB4amlKQ0YzMjREZHNKeE1HY2liUWFJRzY1Z3llamY5Sm5nU2p6NnBFNmg5N2EzYU5EcVdQU3psXzdkd3pfYm00VDVrYllWbk5KbEdyV2hUTkpFMFNxZw?oc=5,"Baidu's economic moat has been downgraded from wide to none, reflecting increased competitive pressures. Despite a decline in search revenue, the company's AI segment is expected to drive long-term growth and offset the downturn."
"March 10, 2026",Baidu,09888,google_news,Baidu’s Kunlunxin IPO Plans Put AI Chip Value in Focus - simplywall.st,https://news.google.com/rss/articles/CBMitAFBVV95cUxQckM5eU16V0VsRzVQQnkycFNNelNDQXN4bnZkam9CVkI3TjJYUUJlcG9fNENxLUgzWkhQNDhlVzQ1by1XcGtRWTBCQ0FfRlNJSGtWODljY1VkYWdLLWhxbjRHbkhNZy1fSkgtdmVzbFVLWXc4bEZ1c0JOSHkxUU1YN0JjYzN2Q0FDYm9NcTJuUDVYQ3Z1WEFmNzBPcTVUQm5XaUw4RHhpRjNham0tSW1RRVhrOHPSAboBQVVfeXFMT0NfRkoxcFdPSGpsQjVZWDNOd1k4NUEwckd4bDc0LThWNFk5RlYtMjh2WjFUakNLSWhRRkV0YUdNYXlzNlY4d2JIWXdhOEZhcklBNTVEQ21rNjhLbVhkbzBMNXpzVGpablVMMlZoaTh2dFdGakFfUFVGLTJRaWdEcjNzWVp6d1RfYS1hRGFFRmRua0VCaUowQ29YSWE2MzRIZEhKcGZVZVptWFU1Zi0wcDg5NWtMSGxpdGpR?oc=5,"The article discusses Baidu’s plans to IPO its AI chip unit, Kunlunxin, highlighting the focus on the company's AI chip valuation. However, specific details about the IPO size or proceeds are not provided in the article."
"March 10, 2026",Baidu,09888,google_news,Baidu: AI Chips - Smartkarma,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOYnpKcmV3RUhrUVVqUmZHUTVxWnRUQ25Jd1BCbE0yWHBGSHBGQllPRklfejNMc09rU09qMGt1YUxCLVQtM0JtS0xvSXNTTGQ4ZWQ0OXZOZEpwZWlnc0tGYm9iYThJR09pd1A2NmxVQVlOOTVrWFZyU0VwajZubDhUZTZQQ3I0ZTU2?oc=5,"The article discusses Baidu's development of AI chips through its Smartkarma initiative, highlighting advancements in AI hardware technology. It emphasizes Baidu's focus on enhancing AI capabilities and competitiveness in the industry, though no specific IPO details or fundraising amounts are mentioned."
"March 10, 2026",Meituan,03690,google_news,"Lenovo Baiying, MEITUAN-W Launch OpenClaw Remote Deployment Service - AASTOCKS.com",https://news.google.com/rss/articles/CBMihAFBVV95cUxOdkN1MXFuS0V0N3p1aVJIZHd2azMzbXpaV1YxbWRvYTJId1RSSTRSUmdXSEM5dUdJbHYyVndnM0NkZko3c1M4VG1YMzNfcTdfaFVpZDdqVVBDMjNJc0xLUVNFRTBLSnB3aVRLYWpzUGI5dFlwVVFNTFZTNk04Q2RPR1lKcjY?oc=5,"The article reports that Lenovo Baiying and MEITUAN-W have launched the OpenClaw remote deployment service, enhancing their technological offerings. No information about an IPO or related financial details is provided in the article."
"March 10, 2026",Xiaomi,01810,futu, 小米最強旗艦！小米18 Pro Max偷跑：首發驍龍8E6 Pro+6.9英寸大屏,https://news.futunn.com/hk/post/69833938,"The article reports that Xiaomi is set to launch its most powerful flagship, the Xiaomi 18 Pro Max, featuring a Snapdragon 8E6 Pro+ processor and a large 6.9-inch display. The device is expected to be a significant release in Xiaomi's lineup, emphasizing its high-end specifications."
"March 10, 2026",Xiaomi,01810,google_news,"Every major MWC 2026 announcement, including Xiaomi 17 Ultra and Honor Robot phone - Mashable",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE41eGpZRGpQTkU1eHRJSU9OSnQxWmhvdmQxRkd6cVR5ZmtNMnVjem1ubURPczRrRkZRdS01MDIyQWdteGtKY2Y4S2JYRlF2UnpBUWtBcUE0N0ItRE42SUIydjRTYVk5aXc?oc=5,"The article highlights major announcements at MWC 2026, including the unveiling of Xiaomi 17 Ultra and Honor's Robot phone. These launches showcase the latest advancements in mobile technology and robotics, emphasizing the ongoing innovation in the industry. No IPO-related information is mentioned in the article."
"March 10, 2026",Xiaomi,01810,google_news,"XiaoZhi Weekly Headlines | Xiaomi Robots Already ""Interning"" at Auto Factories - Gasgoo",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNdWRsRV81bjFtQUhFTHJRMjRyUFJoN3dpeHVKME5lM1BUTFhORlBxZFQzdlFBb0FsTHRaN2Y1Yk1ibDFPRk9XX3QtNFFaSy14S0haYkFsX0VDckwxc2ZySHVMREt1UTlxMV81dFhqSjlJWl9ndC1kMURuWkNodmRxaFdmeko3RTRIZ25wRlc5dDM0N1BlT0cxX01UNE9xN3ZHY2gwbjE2WURSMTJ1X3lOVUh2TmVzRE5Wa3ZLeDJTbTE0QXF1bjhmZW12X3AtTnBs?oc=5,"The article reports that Xiaomi's robotics division has begun ""interning"" at automobile factories, indicating increased collaboration and integration with automotive manufacturing. This move suggests Xiaomi's strategic focus on expanding its presence in the automotive and robotics sectors. No IPO-related information is provided in the article."
"March 10, 2026",Xiaomi,01810,google_news,Xiaomi announces global release date for new Poco X8 Pro and Poco X8 Pro Max smartphones - Notebookcheck,https://news.google.com/rss/articles/CBMizgFBVV95cUxOejZOeGp3SjZCenFwS0VFX2tPRi1oaGx1WjI1bFFRVkl6ZWFOWTFzLVI4R2FrV0RYZGFrRG9ialU3UW1oVHJ4cE83QUdVVXAyS2szSXg5dGFjaFhleWozbVNud1JvS1hWYnRoUEFQdXF1ZFVGR09CQXFtZ0xWNzAwd3VfNEhEaVhILTFpVFN4anBETFVFak1CQlV0U1ZfdC1PTV9qRjNGMGFmbVZPQWhpWGw2UXZPdjltbjhBQXkzNFF0ZGwwaGtPQlYxc3RIZw?oc=5,"Xiaomi has announced the global release dates for its new Poco X8 Pro and Poco X8 Pro Max smartphones. The company revealed plans to launch these models worldwide, though specific release dates and additional details are not provided in the article."
"March 10, 2026",Xiaomi,01810,google_news,Xiaomi 18 Ultra Leak: The Quad-Camera Might Be Making a Comeback - Android Headlines,https://news.google.com/rss/articles/CBMihgFBVV95cUxQeHRMUjJXekNEbHl1b1ZOR2dzdlRLWmhuU1ZZQThRejhjMG1QX1lDaGt6MHBaTnB3ZXpXMF81aVJtcHBfQ3lmSllQcEI3N01hdWExREVVUDRPbFVjYnpES3JCU25OMjlQclpUQmQ5dk1VUkg5NVJFaXdaZzR4QVZFbmJEY1lGdw?oc=5,"The Xiaomi 18 Ultra has leaked, suggesting a potential return of the quad-camera setup on the device. The leak hints at design and camera features that could appeal to consumers, but no official details or release date have been confirmed."
"March 10, 2026",BYD,01211,futu,電動化上半場完美收官：比亞迪(01211)發佈第二代刀片電池及閃充技術,https://news.futunn.com/hk/post/69800884/perfect-conclusion-to-the-first-half-of-electrification-byd-01211,"比亞迪在深圳舉行發布會，推出第二代刀片電池和閃充技術，實現從10%到70%僅用5分鐘充電，並計劃年底在全國建設20,000座閃充站，推動新能源汽車進入閃充時代。該技術解決了充電慢和低溫充電難的行業難題，並為搭載新電池的車主提供一年免費閃充服務，進一步提升電動車用戶體驗。"
"March 10, 2026",BYD,01211,google_news,"Another automaker joins BYD with ultra-fast 1,500 kW EV chargers - Electrek",https://news.google.com/rss/articles/CBMiigFBVV95cUxNbG9PdUkydEN3MEotVnpuMGxPYm1sdVMydzgxRGlhNkdyZVVxWDllU1dkLUVEUWN1a2NyUE83UVkxN2hEcE1EcXMxbk9jaGlKOFYwcGZOb1JiMEQ5a0pPMGZrdXlxYm84TzB3dFNlZDhma0FoZGRscm5SaEthTGZGMm1nUjlROUk4NEE?oc=5,"A new automaker has joined BYD in deploying ultra-fast 1,500 kW electric vehicle chargers. This development highlights ongoing advancements in EV charging technology, potentially enhancing charging speeds and convenience for electric vehicle users."
"March 10, 2026",BYD,01211,google_news,"The Electric: Its Sales Sliding, BYD Fights Back With a New Battery - The Information",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPdlpHVjVlekJvb1c1dnVHbEY0b1RYX0R1cTB5QzVLUW1sREw1eEMwczRRRTFXRGxMSHFHb1JnczFxM01XbF9LaURQajNEdnVzV3JYQW9ZdEZINW5ZRXo3YV9HSHdjWlFZdEI1OHA0ZmxsOXV2WHZMeW5KVGlEUWt0bDdvQWZnQjhfQzVwa1laVTFLM05tQ1RwVWZGeHJEVUNQQ0tOWDZiWTRNUQ?oc=5,"The article reports that despite a decline in overall electric vehicle sales, BYD is responding by developing a new battery technology to strengthen its market position. The company's strategic focus on innovative battery solutions aims to counteract the sales slowdown and maintain its competitive edge in the EV industry."
"March 10, 2026",BYD,01211,google_news,"BYD Brazil Increases Sales Target for 2026, Eyes 10% Market Share - eletric-vehicles.com",https://news.google.com/rss/articles/CBMingFBVV95cUxNRElhdTFoSXZmRl9ESkp4WllKd184U3RpYTBtdk9pM2wtNHUwTHk4OXJtdkdzcVpGbF9UNGtiSTJTd2JnbTJ4OVFuQUxOWHBaZm5RTm9iT2M5MW05bnQ5eTMwYlFXQnV0VUF2RTltbHllNkdpdmI1dHRHeGxFUXd5cVZiOFJKVGpJU1ZtMDNSNUdXNGtOSE9EczF1dEZvdw?oc=5,"BYD Brazil has increased its sales target for 2026, aiming to capture a 10% market share in the Brazilian electric vehicle market. The company is focusing on expanding its presence and sales volume in the region to meet this ambitious goal."
